order_id,customer_id,product_id,distance,product_rating,date,review,time_taken
602,782,2849,2.5,2,12-7-22,-1,25
603,923,3488,38.14,5,8-1-22,1,63
604,430,3381,37.35,2,1-12-22,-1,40
605,808,3248,20.94,5,5-12-22,1,36
606,430,1184,16.76,1,20-4-22,-1,33
607,624,1235,25.38,5,28-11-22,1,38
608,900,1191,22.61,2,11-4-22,-1,31
609,865,3485,46.78,2,15-5-22,-1,46
610,530,2393,37.48,5,5-11-22,1,46
611,485,3707,9.58,5,6-1-22,1,22
612,681,1121,5.02,5,16-2-22,1,24
613,335,1760,29.2,5,2-1-22,1,47
614,930,1482,9.61,5,21-4-22,1,17
615,244,1277,22.07,4,29-12-22,1,32
616,414,1512,2.64,5,1-7-22,1,20
617,301,2137,13.69,2,22-8-22,-1,19
618,61,3616,34.54,1,26-4-22,-1,50
619,716,3147,9.12,5,3-7-22,1,16
620,665,2583,26.02,3,10-12-22,0,46
621,202,2538,7.38,5,27-1-22,1,18
622,854,1062,35.56,1,26-11-22,-1,58
623,686,3636,16.92,3,13-2-22,0,28
624,460,3551,13.48,1,3-2-22,-1,20
625,468,1756,15.9,5,7-2-22,1,24
626,635,2382,32.78,3,5-1-22,0,48
627,77,2571,1.46,5,21-6-22,1,17
628,779,1131,19.0,5,25-1-22,1,26
629,254,1133,24.02,5,29-7-22,1,27
630,247,3411,4.56,1,30-8-22,-1,17
631,287,2315,15.5,5,20-8-22,1,40
632,557,3298,21.84,5,24-4-22,1,31
633,194,89,18.29,1,21-4-22,-1,33
634,685,2815,29.79,5,13-5-22,1,51
635,943,609,22.59,3,26-7-22,0,44
636,855,964,21.91,2,19-12-22,-1,38
637,268,1512,40.79,4,8-4-22,1,47
638,761,2838,24.49,3,27-12-22,0,37
639,494,3439,39.4,5,25-12-22,1,45
640,430,2070,25.76,5,16-3-22,1,53
641,537,1360,23.57,5,28-2-22,1,27
642,613,1134,34.6,5,27-11-22,1,40
643,780,3674,9.92,5,2-2-22,1,24
644,275,816,26.48,4,29-1-22,1,45
645,600,3549,34.54,5,9-2-22,1,44
646,355,3268,4.06,5,18-12-22,1,13
647,720,1185,18.39,2,4-11-22,-1,24
648,132,2098,36.44,2,3-2-22,-1,44
649,638,2378,18.9,5,17-9-22,1,22
650,412,1746,14.98,5,11-5-22,1,22
651,671,3677,14.35,5,5-11-22,1,24
652,80,1588,22.61,2,18-8-22,-1,40
653,951,2155,13.16,1,22-6-22,-1,23
654,271,52,27.71,5,26-2-22,1,46
655,849,3404,39.1,5,23-11-22,1,53
656,693,1201,17.09,3,26-2-22,0,39
657,827,3704,28.89,3,11-3-22,0,49
658,37,3515,4.9,5,5-12-22,1,10
659,426,2164,34.77,3,13-1-22,0,47
660,57,1950,23.5,5,2-2-22,1,34
661,499,3624,13.21,5,22-2-22,1,28
662,324,1053,27.56,5,23-2-22,1,46
663,871,1554,20.57,2,7-7-22,-1,35
664,618,1720,34.45,4,18-2-22,1,39
665,768,1383,17.2,2,27-1-22,-1,27
666,705,1731,24.52,3,31-8-22,0,44
667,436,1059,19.56,3,7-5-22,0,35
668,396,2386,4.25,4,14-8-22,1,16
669,285,881,18.84,5,17-4-22,1,38
670,956,2493,21.46,2,24-6-22,-1,30
671,736,1284,37.64,3,28-1-22,0,39
672,897,3727,3.81,4,11-12-22,1,15
673,330,2430,9.69,5,17-12-22,1,23
674,651,2464,31.61,5,23-9-22,1,48
675,402,2317,2.91,4,12-8-22,1,23
676,112,2078,20.4,5,7-7-22,1,35
677,227,3422,22.05,3,24-2-22,0,38
678,816,874,41.51,3,5-7-22,0,44
679,15,3382,29.63,5,16-2-22,1,47
680,55,2837,13.4,4,21-5-22,1,24
681,608,1001,24.87,5,22-7-22,1,28
682,732,3545,21.86,5,8-12-22,1,44
683,203,108,14.6,2,13-11-22,-1,24
684,888,1107,9.94,3,2-11-22,0,26
685,814,2707,23.78,2,10-11-22,-1,37
686,389,1533,10.01,1,20-7-22,-1,19
687,720,1378,41.63,1,2-1-22,-1,53
688,290,864,16.49,5,1-11-22,1,29
689,341,3692,23.31,5,11-10-22,1,33
690,531,1052,22.13,1,11-6-22,-1,41
691,429,3506,40.46,5,28-2-22,1,55
692,112,2204,16.15,2,6-6-22,-1,30
693,578,2776,2.4,5,16-3-22,1,22
694,332,3558,13.3,1,21-9-22,-1,35
695,413,2949,16.35,5,29-1-22,1,40
696,650,1006,35.46,2,1-8-22,-1,39
697,304,1349,41.6,2,19-4-22,-1,66
698,33,1194,16.42,5,6-12-22,1,23
699,323,3405,44.4,5,4-12-22,1,54
700,295,3513,26.88,2,3-3-22,-1,40
701,175,2324,23.14,5,3-2-22,1,39
702,512,1876,3.56,5,16-7-22,1,18
703,203,1912,28.5,5,13-2-22,1,49
704,240,1044,18.83,3,23-4-22,0,23
705,342,1235,8.98,3,2-7-22,0,21
706,504,1023,22.58,2,22-12-22,-1,30
707,175,449,20.62,2,27-12-22,-1,29
708,288,908,13.79,3,24-8-22,0,25
709,831,1799,24.34,3,23-5-22,0,32
710,334,1131,2.58,4,6-2-22,1,16
711,486,1054,21.68,3,15-1-22,0,41
712,641,2640,34.04,5,20-8-22,1,59
713,51,3726,2.04,5,12-10-22,1,16
714,487,1234,5.84,5,23-1-22,1,20
715,23,2134,2.13,1,28-4-22,-1,22
716,925,91,25.69,1,21-4-22,-1,43
717,837,3659,8.83,1,5-11-22,-1,30
718,914,3418,25.5,3,4-3-22,0,46
719,596,3607,28.08,5,23-12-22,1,31
720,290,3584,7.61,3,19-7-22,0,29
721,39,712,4.7,1,17-12-22,-1,14
722,515,2618,38.45,2,6-7-22,-1,63
723,655,1510,1.69,5,6-1-22,1,17
724,402,833,19.96,5,15-11-22,1,40
725,153,1318,24.42,5,20-7-22,1,29
726,869,310,11.24,5,16-11-22,1,23
727,175,2037,20.96,5,15-12-22,1,40
728,290,2140,18.03,2,20-8-22,-1,36
729,710,1736,7.15,5,1-12-22,1,29
730,240,1498,19.91,2,22-2-22,-1,39
731,43,1633,11.1,3,9-11-22,0,21
732,756,2189,27.0,5,19-11-22,1,53
733,706,1231,21.07,5,28-9-22,1,42
734,726,3369,33.89,1,30-11-22,-1,36
735,121,1021,16.21,4,12-12-22,1,29
736,117,932,39.45,4,29-7-22,1,54
737,440,3129,26.34,3,28-7-22,0,55
738,32,2296,27.6,1,24-2-22,-1,49
739,399,1863,20.22,1,10-5-22,-1,41
740,573,2411,22.88,3,4-12-22,0,37
741,126,2399,27.22,3,31-1-22,0,36
742,58,2735,7.42,2,20-5-22,-1,16
743,839,2177,13.25,2,14-7-22,-1,32
744,512,2719,6.44,2,26-2-22,-1,24
745,682,2126,33.36,2,17-4-22,-1,54
746,416,1269,8.73,5,21-12-22,1,18
747,850,3534,28.62,5,2-2-22,1,46
748,262,3391,29.35,5,8-1-22,1,42
749,568,620,28.85,5,24-11-22,1,44
750,916,1318,35.46,2,27-9-22,-1,60
751,567,2713,9.31,3,18-2-22,0,16
752,514,1104,29.92,2,8-1-22,-1,31
753,541,983,18.41,2,21-8-22,-1,36
754,380,2354,7.93,1,7-8-22,-1,23
755,17,2929,14.26,5,12-11-22,1,34
756,388,1378,1.25,3,28-6-22,0,19
757,326,3555,17.02,5,22-12-22,1,36
758,26,3450,13.13,3,27-10-22,0,20
759,945,1705,26.73,2,9-1-22,-1,48
760,431,3657,19.49,3,8-3-22,0,38
761,119,3703,19.42,5,4-12-22,1,32
762,757,3385,5.13,3,9-11-22,0,23
763,289,994,13.08,1,8-5-22,-1,23
764,371,2600,17.44,1,16-5-22,-1,26
765,397,402,11.84,1,4-6-22,-1,21
766,625,1748,11.94,2,3-5-22,-1,28
767,474,1951,14.28,1,17-4-22,-1,24
768,886,2457,41.56,5,7-10-22,1,56
769,218,2508,24.9,3,3-2-22,0,44
770,950,3528,16.56,5,22-1-22,1,22
771,41,2348,28.21,4,28-12-22,1,45
772,547,2097,19.32,5,9-12-22,1,35
773,63,863,18.73,3,30-11-22,0,36
774,448,1503,1.31,5,10-11-22,1,19
775,170,2335,43.12,5,11-2-22,1,51
776,474,963,43.68,5,10-10-22,1,53
777,196,2596,23.25,5,30-5-22,1,43
778,443,1971,22.1,3,4-11-22,0,28
779,461,1147,27.39,4,1-9-22,1,42
780,726,1322,7.09,1,2-5-22,-1,24
781,315,1943,8.95,3,7-2-22,0,17
782,560,2177,28.11,3,30-5-22,0,48
783,948,921,36.67,5,23-5-22,1,43
784,912,3577,31.46,5,20-4-22,1,39
785,445,1184,40.5,2,4-2-22,-1,62
786,372,1193,43.33,4,20-1-22,1,69
787,669,1380,32.38,3,11-12-22,0,45
788,643,2246,14.93,3,5-4-22,0,19
789,451,1273,21.33,5,10-12-22,1,41
790,806,2962,29.42,5,21-4-22,1,52
791,928,3012,15.67,5,11-12-22,1,33
792,643,2485,9.64,2,28-8-22,-1,26
793,69,3068,2.44,1,14-12-22,-1,23
794,408,3501,23.56,5,28-5-22,1,40
795,141,1553,15.16,2,21-12-22,-1,25
796,84,3674,10.52,5,20-1-22,1,20
797,454,1547,14.17,3,1-10-22,0,34
798,469,2609,8.93,5,27-2-22,1,17
799,953,3432,23.78,5,16-7-22,1,38
800,586,1892,26.56,5,11-7-22,1,39
801,53,3462,18.2,5,7-5-22,1,31
802,509,3347,19.03,5,19-7-22,1,33
803,810,3413,16.4,3,10-1-22,0,35
804,657,3695,19.65,3,13-11-22,0,25
805,322,2092,21.54,1,15-10-22,-1,33
806,132,1995,24.49,1,29-9-22,-1,28
807,918,901,20.19,5,8-2-22,1,28
808,379,1557,19.39,5,11-7-22,1,34
809,115,118,13.3,5,2-10-22,1,26
810,372,1329,19.68,1,6-8-22,-1,33
811,36,1749,31.38,4,21-9-22,1,53
812,793,1143,19.94,1,2-11-22,-1,38
813,855,2542,45.94,3,19-8-22,0,64
814,56,2949,2.93,5,18-1-22,1,17
815,218,3720,16.82,3,23-6-22,0,35
816,706,3075,13.77,2,30-11-22,-1,20
817,809,3012,32.21,3,12-11-22,0,53
818,26,1040,2.0,2,7-6-22,-1,24
819,461,1461,26.17,5,22-5-22,1,48
820,638,2814,28.59,5,14-8-22,1,41
821,887,2420,8.64,5,12-12-22,1,26
822,393,1030,4.91,1,15-10-22,-1,14
823,618,2676,25.35,4,14-12-22,1,31
824,505,3483,13.81,4,22-11-22,1,28
825,343,2283,15.47,5,7-5-22,1,34
826,397,3679,19.97,5,17-4-22,1,27
827,362,2434,0.97,4,25-5-22,1,15
828,209,2218,15.13,5,11-3-22,1,33
829,589,2581,5.52,5,25-2-22,1,29
830,721,2385,10.63,2,19-2-22,-1,30
831,1,1917,35.81,5,2-12-22,1,55
832,624,2736,14.84,4,17-8-22,1,25
833,59,3440,9.83,5,18-12-22,1,23
834,812,1811,33.59,2,18-10-22,-1,39
835,839,3585,8.53,5,23-4-22,1,24
836,25,1071,31.83,2,29-7-22,-1,36
837,895,3214,13.48,5,28-9-22,1,23
838,561,1094,19.64,5,10-6-22,1,38
839,705,3423,17.85,5,3-9-22,1,36
840,941,3644,21.72,2,20-7-22,-1,41
841,383,1509,2.74,5,20-2-22,1,19
842,481,2325,41.14,3,3-7-22,0,48
843,575,1907,6.19,1,25-12-22,-1,14
844,956,1449,26.47,2,18-4-22,-1,34
845,271,1295,5.88,4,2-2-22,1,19
846,908,3531,4.93,5,25-12-22,1,23
847,10,3696,2.89,4,1-4-22,1,16
848,348,2096,40.1,5,20-7-22,1,66
849,149,1474,6.17,3,6-7-22,0,20
850,30,3607,6.14,5,25-4-22,1,26
851,655,3456,33.37,5,26-3-22,1,59
852,143,2333,28.3,5,24-5-22,1,55
853,398,1030,6.36,3,14-1-22,0,19
854,73,454,46.23,1,30-5-22,-1,64
855,569,971,24.85,5,27-11-22,1,45
856,844,1184,45.8,5,17-6-22,1,52
857,395,1675,15.13,5,7-11-22,1,24
858,257,1663,34.16,5,27-7-22,1,47
859,258,3725,11.96,5,1-9-22,1,19
860,811,3733,16.6,5,17-1-22,1,37
861,757,2418,20.31,3,16-5-22,0,28
862,232,972,7.95,5,16-11-22,1,22
863,595,2374,16.85,2,26-1-22,-1,23
864,480,3377,36.28,3,9-7-22,0,53
865,711,1911,18.56,5,24-1-22,1,31
866,389,3338,46.13,1,6-4-22,-1,66
867,56,1328,16.59,5,27-5-22,1,30
868,816,475,34.25,4,20-10-22,1,51
869,249,2025,22.79,5,17-12-22,1,41
870,492,3327,20.66,3,3-1-22,0,34
871,455,2206,7.39,5,30-5-22,1,20
872,401,2637,3.01,5,14-1-22,1,10
873,373,3376,5.03,2,11-2-22,-1,13
874,14,1810,16.97,2,11-12-22,-1,38
875,551,2436,8.59,3,16-2-22,0,14
876,675,3047,3.83,5,24-10-22,1,22
877,51,2440,20.24,5,9-8-22,1,42
878,433,1816,15.8,1,1-7-22,-1,26
879,461,1803,4.92,3,25-12-22,0,20
880,648,1200,45.46,2,12-11-22,-1,60
881,626,2908,6.36,1,29-11-22,-1,26
882,800,3467,36.74,4,26-7-22,1,47
883,18,1936,22.08,3,15-12-22,0,39
884,891,2465,5.21,2,20-2-22,-1,15
885,784,1998,29.23,5,29-6-22,1,39
886,326,3572,24.84,3,24-7-22,0,28
887,323,3682,20.8,5,29-11-22,1,34
888,501,2660,9.24,3,6-1-22,0,25
889,325,3251,4.71,5,1-12-22,1,22
890,134,3609,3.71,5,18-11-22,1,10
891,171,1294,24.61,3,27-11-22,0,27
892,867,3562,27.38,5,5-5-22,1,45
893,695,781,5.5,3,15-1-22,0,16
894,317,1117,36.33,5,21-10-22,1,51
895,623,3288,3.9,5,14-6-22,1,13
896,354,2349,14.16,4,6-2-22,1,35
897,729,3723,9.43,2,16-2-22,-1,26
898,676,3567,1.78,3,13-11-22,0,16
899,211,3502,27.17,1,12-6-22,-1,46
900,230,3425,2.9,5,23-7-22,1,20
901,442,3488,19.51,5,9-1-22,1,33
902,444,2389,26.9,2,18-2-22,-1,42
903,723,1064,22.96,1,13-5-22,-1,39
904,166,2290,42.98,1,23-2-22,-1,56
905,75,3511,8.99,5,3-5-22,1,26
906,605,2736,24.85,2,27-1-22,-1,37
907,602,1562,41.09,3,20-4-22,0,45
908,689,2827,44.84,5,27-11-22,1,49
909,730,442,28.07,2,5-2-22,-1,30
910,461,804,24.97,2,7-12-22,-1,43
911,292,493,23.34,5,30-5-22,1,29
912,722,1742,38.67,3,29-11-22,0,44
913,249,1001,28.88,5,25-11-22,1,38
914,856,2422,10.69,5,1-4-22,1,26
915,694,1722,7.24,3,1-12-22,0,23
916,283,2326,40.72,5,14-10-22,1,59
917,289,894,26.89,5,21-12-22,1,45
918,343,871,20.7,3,27-9-22,0,28
919,181,925,32.91,2,9-11-22,-1,58
920,298,1962,10.0,5,19-6-22,1,23
921,255,3433,31.18,3,21-2-22,0,47
922,421,985,27.7,5,27-5-22,1,51
923,49,3552,22.55,1,14-11-22,-1,32
924,82,2208,19.38,5,18-11-22,1,25
925,601,2703,21.78,2,14-1-22,-1,42
926,600,2195,14.6,1,22-12-22,-1,32
927,499,1954,27.81,2,4-7-22,-1,49
928,431,3434,22.37,5,10-11-22,1,44
929,441,1467,11.64,5,3-7-22,1,21
930,134,2611,24.5,5,29-7-22,1,27
931,505,1834,26.01,5,11-7-22,1,36
932,327,2983,7.62,1,5-12-22,-1,28
933,712,3418,45.69,5,15-2-22,1,69
934,106,1851,5.3,2,1-2-22,-1,27
935,296,3167,36.88,5,3-12-22,1,61
936,57,3449,27.04,5,15-4-22,1,32
937,711,542,20.62,3,18-11-22,0,27
938,199,1100,39.6,4,6-12-22,1,55
939,72,1175,41.91,2,5-2-22,-1,65
940,269,945,43.77,4,22-10-22,1,66
941,721,3637,8.39,5,5-7-22,1,13
942,537,3400,21.29,4,10-3-22,1,39
943,63,3276,31.65,1,22-9-22,-1,43
944,736,2374,22.28,5,25-12-22,1,34
945,716,974,33.26,5,21-4-22,1,52
946,762,1395,24.15,5,25-10-22,1,27
947,176,2593,32.11,5,13-12-22,1,34
948,33,68,15.64,5,13-1-22,1,36
949,529,3166,21.65,5,1-1-22,1,34
950,188,3459,31.63,5,29-12-22,1,48
951,672,941,9.45,3,4-5-22,0,27
952,629,3016,18.58,3,22-2-22,0,23
953,596,2460,45.34,5,1-3-22,1,57
954,755,1116,6.81,3,4-5-22,0,19
955,842,1180,27.2,5,3-12-22,1,43
956,511,1126,37.35,5,10-12-22,1,63
957,120,174,7.86,5,10-4-22,1,13
958,907,1726,21.94,2,28-12-22,-1,31
959,168,2040,41.04,5,21-4-22,1,47
960,738,918,17.71,5,17-4-22,1,36
961,953,1780,35.32,5,16-4-22,1,45
962,501,2136,25.6,5,8-11-22,1,34
963,544,3598,2.86,2,7-2-22,-1,22
964,800,1576,33.62,5,2-11-22,1,43
965,16,2353,11.7,3,4-3-22,0,35
966,212,3433,10.09,3,22-12-22,0,31
967,953,3104,45.5,5,14-11-22,1,48
968,117,2950,0.93,3,21-1-22,0,10
969,636,3685,41.74,5,11-7-22,1,43
970,813,1601,7.32,2,10-1-22,-1,26
971,85,2040,36.83,3,5-7-22,0,48
972,24,1542,26.77,5,5-12-22,1,30
973,105,371,19.51,3,3-7-22,0,28
974,711,3488,27.84,1,24-12-22,-1,38
975,937,1339,42.21,1,2-12-22,-1,67
976,852,1105,6.07,2,12-5-22,-1,15
977,88,2135,3.77,5,5-11-22,1,25
978,138,1049,10.11,5,8-7-22,1,19
979,213,3408,22.82,5,7-12-22,1,39
980,464,2879,32.17,5,18-7-22,1,42
981,266,3624,25.47,4,7-12-22,1,33
982,668,1575,15.6,5,5-6-22,1,25
983,493,1225,42.29,2,30-6-22,-1,59
984,621,3612,18.32,2,21-8-22,-1,35
985,524,1501,13.69,5,28-1-22,1,22
986,777,877,20.24,5,12-1-22,1,39
987,437,1819,2.1,5,28-5-22,1,19
988,164,2450,2.63,5,16-12-22,1,23
989,921,2550,33.27,2,5-2-22,-1,34
990,309,20,2.66,2,31-1-22,-1,15
991,905,2578,1.34,4,31-12-22,1,24
992,788,2480,13.69,1,8-2-22,-1,29
993,299,2352,27.4,3,26-2-22,0,40
994,152,1884,10.1,3,11-5-22,0,23
995,889,3546,4.87,5,21-12-22,1,18
996,303,2373,14.67,1,20-1-22,-1,26
997,817,933,29.31,3,4-7-22,0,34
998,553,886,29.37,3,12-1-22,0,37
999,309,1571,31.7,3,27-4-22,0,46
1000,8,764,40.27,4,28-7-22,1,59
1001,924,2778,24.23,2,26-4-22,-1,32
1002,70,2231,10.64,2,13-1-22,-1,23
1003,602,1673,0.96,3,5-4-22,0,10
1004,665,515,33.74,2,7-12-22,-1,45
1005,855,2524,8.59,2,19-9-22,-1,30
1006,37,1864,15.93,5,18-1-22,1,23
1007,214,3415,17.03,3,17-5-22,0,36
1008,943,1067,2.3,3,24-8-22,0,21
1009,780,1791,13.81,3,21-7-22,0,24
1010,69,649,11.51,4,28-7-22,1,30
1011,185,1304,16.39,5,29-7-22,1,25
1012,84,3149,15.9,2,14-7-22,-1,29
1013,802,1809,23.55,4,6-2-22,1,44
1014,192,2965,28.48,5,30-6-22,1,49
1015,443,2389,4.23,2,10-5-22,-1,14
1016,155,2010,21.17,2,26-2-22,-1,30
1017,31,3383,45.79,2,1-5-22,-1,55
1018,337,2174,25.41,5,16-12-22,1,38
1019,611,1191,24.63,2,23-6-22,-1,31
1020,297,1734,3.02,1,11-5-22,-1,11
1021,391,1386,2.15,5,10-11-22,1,10
1022,548,255,18.61,2,23-5-22,-1,37
1023,86,2816,31.31,5,23-12-22,1,50
1024,877,3572,1.34,5,27-11-22,1,11
1025,95,3130,5.48,2,30-5-22,-1,29
1026,82,970,22.69,5,13-8-22,1,39
1027,51,1365,25.71,2,12-12-22,-1,30
1028,261,3541,23.22,4,18-9-22,1,36
1029,647,2341,28.75,4,22-1-22,1,49
1030,597,3200,32.44,2,21-2-22,-1,39
1031,390,3465,13.32,5,19-11-22,1,27
1032,52,3632,32.7,5,2-12-22,1,59
1033,397,1029,7.99,3,28-11-22,0,26
1034,172,3462,11.39,4,20-12-22,1,24
1035,858,1067,17.74,4,17-1-22,1,24
1036,199,2601,14.11,1,2-2-22,-1,23
1037,433,2402,17.65,2,14-5-22,-1,28
1038,849,305,4.82,4,1-11-22,1,17
1039,430,2004,16.37,4,3-4-22,1,39
1040,750,1362,29.79,5,2-1-22,1,42
1041,935,3605,39.62,5,10-2-22,1,39
1042,187,3306,16.45,5,11-7-22,1,28
1043,227,3394,43.03,2,12-10-22,-1,64
1044,450,3489,25.45,2,15-2-22,-1,32
1045,308,1255,13.83,2,19-7-22,-1,35
1046,128,3368,31.33,1,31-1-22,-1,55
1047,263,2751,7.9,3,23-9-22,0,14
1048,738,1715,20.49,2,9-7-22,-1,28
1049,38,1806,44.87,5,19-2-22,1,61
1050,760,3718,10.23,5,11-11-22,1,28
1051,468,2251,1.67,5,17-5-22,1,14
1052,326,1166,28.04,1,2-12-22,-1,40
1053,536,3681,25.36,1,21-5-22,-1,39
1054,424,2185,18.43,3,6-1-22,0,39
1055,389,1089,42.66,1,4-4-22,-1,45
1056,512,1158,45.46,3,21-7-22,0,58
1057,794,1326,11.82,5,13-4-22,1,31
1058,537,3521,3.99,3,28-7-22,0,16
1059,408,679,8.1,2,5-6-22,-1,29
1060,380,3728,8.29,3,23-10-22,0,13
1061,535,2736,1.84,5,4-1-22,1,22
1062,786,3336,37.48,2,30-4-22,-1,40
1063,524,2278,15.84,5,4-7-22,1,27
1064,536,3587,31.33,2,21-4-22,-1,50
1065,82,999,15.07,1,27-7-22,-1,33
1066,727,2385,24.31,5,15-2-22,1,44
1067,241,985,37.95,4,10-4-22,1,60
1068,441,3554,9.16,5,1-5-22,1,25
1069,385,2131,32.57,3,30-12-22,0,39
1070,169,2713,29.55,5,25-1-22,1,46
1071,784,2036,46.07,5,18-4-22,1,67
1072,571,1813,42.92,2,7-12-22,-1,56
1073,57,3655,17.01,5,3-6-22,1,29
1074,499,1645,37.15,1,12-12-22,-1,43
1075,159,1325,14.27,5,17-8-22,1,34
1076,75,1189,4.0,3,22-12-22,0,14
1077,190,3486,29.37,5,13-6-22,1,37
1078,571,3179,7.6,4,10-4-22,1,20
1079,919,2874,26.84,1,20-7-22,-1,40
1080,212,2243,18.22,4,5-1-22,1,27
1081,216,2041,43.77,5,21-7-22,1,68
1082,287,3177,22.73,5,31-7-22,1,36
1083,340,2688,1.97,1,23-2-22,-1,22
1084,600,3319,21.51,5,13-1-22,1,44
1085,261,3453,36.17,5,26-8-22,1,63
1086,239,2765,20.65,3,25-4-22,0,28
1087,209,3575,29.66,2,2-12-22,-1,41
1088,850,949,15.02,2,5-2-22,-1,34
1089,210,2794,17.17,5,12-11-22,1,31
1090,605,948,38.14,5,8-5-22,1,64
1091,935,408,14.72,2,1-6-22,-1,29
1092,405,3639,45.02,3,29-8-22,0,49
1093,604,3070,6.22,3,26-1-22,0,14
1094,713,1217,4.43,1,3-5-22,-1,11
1095,541,2377,20.52,3,9-7-22,0,27
1096,74,1870,6.08,5,28-3-22,1,26
1097,171,3685,21.48,4,1-12-22,1,31
1098,153,3414,22.44,2,13-7-22,-1,42
1099,178,1214,19.05,3,19-12-22,0,23
1100,915,1150,5.34,4,16-7-22,1,25
1101,515,2431,11.43,3,25-12-22,0,29
1102,491,1010,11.98,3,20-12-22,0,24
1103,225,1220,36.75,5,16-10-22,1,64
1104,286,3601,6.86,4,17-7-22,1,28
1105,226,1230,21.22,2,27-10-22,-1,39
1106,777,1506,6.36,5,9-4-22,1,26
1107,521,1883,5.61,2,24-12-22,-1,18
1108,457,725,46.54,3,19-11-22,0,54
1109,617,76,7.4,5,30-3-22,1,27
1110,632,2476,8.36,2,16-2-22,-1,20
1111,419,1333,1.59,3,1-11-22,0,18
1112,322,1900,13.81,5,4-12-22,1,24
1113,357,1625,13.28,4,16-12-22,1,31
1114,235,3065,27.6,2,28-11-22,-1,49
1115,159,224,28.98,3,19-11-22,0,40
1116,750,1831,7.37,1,21-7-22,-1,23
1117,752,1132,18.66,5,20-10-22,1,22
1118,895,1002,35.37,1,22-6-22,-1,49
1119,467,1206,6.01,5,1-7-22,1,22
1120,812,2155,1.74,1,15-6-22,-1,16
1121,705,1466,28.56,3,26-9-22,0,55
1122,916,2016,29.9,5,21-4-22,1,44
1123,837,2274,20.85,3,10-11-22,0,37
1124,696,1173,27.29,3,17-1-22,0,55
1125,206,1686,10.22,3,7-2-22,0,34
1126,474,1375,24.81,5,13-1-22,1,29
1127,392,2977,16.38,5,1-1-22,1,34
1128,870,1216,42.71,5,12-9-22,1,58
1129,601,2204,36.71,5,16-11-22,1,64
1130,817,939,32.97,4,17-7-22,1,57
1131,931,3545,14.04,3,14-6-22,0,27
1132,51,2435,11.38,2,18-6-22,-1,35
1133,478,973,7.2,3,21-5-22,0,24
1134,160,3462,8.09,3,8-12-22,0,26
1135,907,3407,27.42,4,9-8-22,1,43
1136,812,3354,29.89,3,28-2-22,0,34
1137,741,820,42.37,2,11-1-22,-1,50
1138,199,1944,3.8,5,30-1-22,1,12
1139,320,3511,36.03,3,20-1-22,0,63
1140,647,3529,31.45,5,11-11-22,1,38
1141,593,1089,17.5,4,19-6-22,1,28
1142,796,3469,5.24,3,26-1-22,0,25
1143,43,132,4.26,5,12-10-22,1,17
1144,357,3560,9.12,5,31-7-22,1,17
1145,204,1858,21.05,4,25-1-22,1,29
1146,139,868,4.74,1,9-8-22,-1,16
1147,403,2834,23.04,5,8-7-22,1,35
1148,390,3566,41.23,5,17-11-22,1,57
1149,317,3686,19.88,2,4-5-22,-1,34
1150,468,3067,10.27,1,18-1-22,-1,30
1151,409,3321,19.04,5,19-12-22,1,26
1152,314,1691,2.7,2,18-12-22,-1,15
1153,314,3523,5.52,2,16-11-22,-1,27
1154,217,181,14.56,5,13-2-22,1,28
1155,146,3675,7.18,5,23-5-22,1,16
1156,47,3614,43.4,3,25-12-22,0,54
1157,343,908,21.33,5,7-7-22,1,39
1158,212,1022,26.02,2,16-6-22,-1,52
1159,902,1992,27.75,2,5-7-22,-1,35
1160,377,2236,8.55,5,28-8-22,1,28
1161,804,1193,41.04,5,11-12-22,1,62
1162,89,1450,8.78,5,2-6-22,1,23
1163,383,1362,7.0,2,30-12-22,-1,23
1164,711,201,39.7,5,15-11-22,1,53
1165,863,3678,26.31,5,15-6-22,1,46
1166,690,858,24.54,5,19-6-22,1,43
1167,833,1050,26.23,3,16-3-22,0,37
1168,81,3001,35.47,5,7-7-22,1,41
1169,827,3420,34.02,5,14-12-22,1,58
1170,272,1480,10.41,3,5-7-22,0,33
1171,258,3460,14.24,4,5-7-22,1,26
1172,699,3663,2.64,5,13-2-22,1,17
1173,113,1048,17.06,5,2-12-22,1,32
1174,809,3225,9.82,2,16-12-22,-1,14
1175,154,1301,28.44,5,31-7-22,1,47
1176,117,2699,18.74,5,28-1-22,1,35
1177,918,1167,28.24,4,30-11-22,1,42
1178,588,988,3.99,5,17-5-22,1,16
1179,598,1716,9.56,2,7-1-22,-1,16
1180,724,1341,17.93,3,19-6-22,0,37
1181,11,3550,33.8,5,28-2-22,1,45
1182,652,970,22.49,4,18-5-22,1,37
1183,419,838,11.71,5,19-12-22,1,23
1184,935,1178,35.17,4,17-6-22,1,54
1185,858,1183,16.33,5,5-1-22,1,33
1186,740,3709,40.77,5,2-12-22,1,60
1187,900,1197,22.08,3,29-5-22,0,38
1188,151,2342,45.62,2,25-4-22,-1,64
1189,206,1947,19.42,3,22-1-22,0,24
1190,682,3629,7.35,4,7-11-22,1,18
1191,865,1195,17.47,5,8-9-22,1,35
1192,666,3434,20.43,5,25-12-22,1,31
1193,624,1383,10.38,2,4-2-22,-1,28
1194,871,2790,15.43,2,18-4-22,-1,25
1195,603,3376,1.69,5,3-11-22,1,11
