product_id,place_id,product,product_description,product_type
197,15,Mojito,"Traditionally a Cuba drink, the mojito is a hugely popular cocktail and combines a mix of white rum, sugar (traditionally sugar cane juice), lime juice, sparkling water, and mint leaves",drink
198,15,Cosmopolitan,"his cocktail is made up of vodka, triple sec, cranberry juice, and freshly squeezed or sweetened lime juice.",drink
199,15,Pineapple Drink,"Made with the normally discarded bits of pineapple – the skin and core, this has a distinct, clear pineapple flavour. Spice with cloves, ginger and other aromatics.",drink
200,15,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink
201,16,Gin and tonic,This is a a highball cocktail made with gin and tonic water poured over ice and garnished with a slice of lime,drink
202,16,Kunun zaki,"It is made by first allowing the grain seeds to germinate, and then the seeds are soaked in water for a few days after which it is blended together with sweet potatoes and ginger or pepper to form a smooth paste.",drink
203,16,Filter Coffee,This is one of the earliest types of coffee; probably the first type of coffee served in Nigeria. Ground coffee beans is poured inside hot or cold water and left to steep. This is then filtered out and the resulting coffee is taken black or with milk.,drink
204,16,Long Island Iced Tea,"Long island iced tea is made with tequila, vodka, light rum, triple sec, gin and a splash of cola.",drink
205,16,Martini,"Unarguably one of the most popular cocktails, the martini has various various such as the apple martini, dry martini and more. The standard martini is however made with gin and vermouth, and garnished with an olive or a lemon twist.",drink
206,16,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink
207,16,Daiquiri,"If you like your liquor sweetish, then the daiquiri is the way to go. This rum-based cocktail combines a mix of rum, citrus juice (typically lime) and sugar or any other sweetner. It also has other variations like the widely popular strawberry daiquiri.",drink
208,16,Cosmopolitan,"his cocktail is made up of vodka, triple sec, cranberry juice, and freshly squeezed or sweetened lime juice.",drink
209,16,Pina Colada,"The pina colada is the national drink of Puerto Rico and is a sweet cocktail mixing rum, coconut cream or coconut milk, and pineapple juice, and is usually served either blended or shaken with ice",drink
210,16,Adoyo,The main source of adoyo is pineapple and pap(made from corn). Adoyo which is pap paired with pineapple improves the sour taste that naturally comes with pap,drink
211,16,Soya Milk,"Soya Milk is a refreshing nutritious drink made from plant protein. It made from soya beans, and is also very delicious. Soy milk is rich in sodium, potassium, calcium and iron.",drink
212,17,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink
213,17,Pineapple Drink,"Made with the normally discarded bits of pineapple – the skin and core, this has a distinct, clear pineapple flavour. Spice with cloves, ginger and other aromatics.",drink
214,17,Kunun zaki,"It is made by first allowing the grain seeds to germinate, and then the seeds are soaked in water for a few days after which it is blended together with sweet potatoes and ginger or pepper to form a smooth paste.",drink
215,17,Zobo,"Zobo is made by boiling the hibiscus plant flower in water together with other ingredients such as ginger, garlic, pineapple and the rest of them you wish to add to your own taste.",drink
216,17,Mojito,"Traditionally a Cuba drink, the mojito is a hugely popular cocktail and combines a mix of white rum, sugar (traditionally sugar cane juice), lime juice, sparkling water, and mint leaves",drink
217,17,Whisky,"While brandy is generally made from grapes, that is, any distilled liquor made from fermented fruit juice is called brandy. Whiskey is made from grain, typically malted barley, corn, or other cereal grains, which is essentially brewed and fermented into beer.",drink
218,17,Margarita,"A citrusy cocktail, the margarita combines a mix of tequila, triple sec and lime or lemon juice, often served with salt on the rim of the glass.",drink
219,17,Pina Colada,"The pina colada is the national drink of Puerto Rico and is a sweet cocktail mixing rum, coconut cream or coconut milk, and pineapple juice, and is usually served either blended or shaken with ice",drink
220,17,Soya Milk,"Soya Milk is a refreshing nutritious drink made from plant protein. It made from soya beans, and is also very delicious. Soy milk is rich in sodium, potassium, calcium and iron.",drink
221,17,Chapman,"Typically made with alcoholic bitters, skip them, use non-alcoholic bitters or add a bit of grapefruit juice.",drink
222,17,Cosmopolitan,"his cocktail is made up of vodka, triple sec, cranberry juice, and freshly squeezed or sweetened lime juice.",drink
223,17,Vegetable Juices,"The best veggies for juicing are kale, beets, cucumber, carrots, spinach, tomatoes, etc. ",drink
224,17,Kunnu Aya,"A milky drink made from Tiger nuts. You could also use rice as the base. Combine with spices, other syrups – zobo, tamarind etc",drink
225,17,Daiquiri,"If you like your liquor sweetish, then the daiquiri is the way to go. This rum-based cocktail combines a mix of rum, citrus juice (typically lime) and sugar or any other sweetner. It also has other variations like the widely popular strawberry daiquiri.",drink
226,17,Cappuccino,"Cappuccino consist of a layer of Espresso, milk and foamy cream. ",drink
227,18,Kunnu Aya,"A milky drink made from Tiger nuts. You could also use rice as the base. Combine with spices, other syrups – zobo, tamarind etc",drink
228,18,Beer,"Beer is brewed from cereal grains most commonly from malted barley, however, wheat, corn, and rice are also used.",drink
229,18,Cappuccino,"Cappuccino consist of a layer of Espresso, milk and foamy cream. ",drink
230,18,Kunun zaki,"It is made by first allowing the grain seeds to germinate, and then the seeds are soaked in water for a few days after which it is blended together with sweet potatoes and ginger or pepper to form a smooth paste.",drink
231,18,Whisky,"While brandy is generally made from grapes, that is, any distilled liquor made from fermented fruit juice is called brandy. Whiskey is made from grain, typically malted barley, corn, or other cereal grains, which is essentially brewed and fermented into beer.",drink
232,18,Long Island Iced Tea,"Long island iced tea is made with tequila, vodka, light rum, triple sec, gin and a splash of cola.",drink
233,18,Pina Colada,"The pina colada is the national drink of Puerto Rico and is a sweet cocktail mixing rum, coconut cream or coconut milk, and pineapple juice, and is usually served either blended or shaken with ice",drink
234,18,Martini,"Unarguably one of the most popular cocktails, the martini has various various such as the apple martini, dry martini and more. The standard martini is however made with gin and vermouth, and garnished with an olive or a lemon twist.",drink
235,18,Vegetable Juices,"The best veggies for juicing are kale, beets, cucumber, carrots, spinach, tomatoes, etc. ",drink
236,18,Soya Milk,"Soya Milk is a refreshing nutritious drink made from plant protein. It made from soya beans, and is also very delicious. Soy milk is rich in sodium, potassium, calcium and iron.",drink
237,18,Filter Coffee,This is one of the earliest types of coffee; probably the first type of coffee served in Nigeria. Ground coffee beans is poured inside hot or cold water and left to steep. This is then filtered out and the resulting coffee is taken black or with milk.,drink
238,18,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink
239,19,Cosmopolitan,"his cocktail is made up of vodka, triple sec, cranberry juice, and freshly squeezed or sweetened lime juice.",drink
240,19,Margarita,"A citrusy cocktail, the margarita combines a mix of tequila, triple sec and lime or lemon juice, often served with salt on the rim of the glass.",drink
241,19,Zobo,"Zobo is made by boiling the hibiscus plant flower in water together with other ingredients such as ginger, garlic, pineapple and the rest of them you wish to add to your own taste.",drink
242,19,Whisky,"While brandy is generally made from grapes, that is, any distilled liquor made from fermented fruit juice is called brandy. Whiskey is made from grain, typically malted barley, corn, or other cereal grains, which is essentially brewed and fermented into beer.",drink
243,19,Soya Milk,"Soya Milk is a refreshing nutritious drink made from plant protein. It made from soya beans, and is also very delicious. Soy milk is rich in sodium, potassium, calcium and iron.",drink
244,19,fura da nono,It is made from fermented milk and ground millet grains and is thick but not as thick as yoghurt.,drink
245,19,Gin and tonic,This is a a highball cocktail made with gin and tonic water poured over ice and garnished with a slice of lime,drink
